100	2026-03-03 11:54:18	46567063525
99	2026-03-03 11:54:16	46570989045
98	2026-03-03 11:54:08	46571192416
97	2026-03-03 11:54:04	46561106391
96	2026-03-03 11:54:02	46568368243
95	2026-03-03 11:53:59	46567629088
94	2026-03-03 11:53:57	46571077495
93	2026-03-03 11:53:54	46569699553
92	2026-03-03 11:53:51	46571200886
91	2026-03-03 11:53:49	46567189364
90	2026-03-03 11:53:46	46570780645
89	2026-03-03 11:53:43	46570639092
88	2026-03-03 11:53:40	46571080177
87	2026-03-03 11:53:38	46553957501
86	2026-03-03 11:53:35	46567796619
85	2026-03-03 11:53:32	46569291397
84	2026-03-03 11:53:29	46570373233
83	2026-03-03 11:53:25	46566429567
82	2026-03-03 11:53:18	46563032270
81	2026-03-03 11:53:14	46569377896
80	2026-03-03 11:53:10	46570118502
79	2026-03-03 11:53:05	46571389355
78	2026-03-03 11:53:02	46569714077
77	2026-03-03 11:52:58	46568878560
76	2026-03-03 11:52:56	46568519927
75	2026-03-03 11:52:52	46566290185
74	2026-03-03 11:52:51	46562989929
73	2026-03-03 11:52:48	46566261227
72	2026-03-03 11:52:44	46568981501
71	2026-03-03 11:52:40	46566930602
70	2026-03-03 11:52:37	46566419437
69	2026-03-03 11:52:35	46568609875
68	2026-03-03 11:52:32	46568528786
67	2026-03-03 11:52:29	46568567612
66	2026-03-03 11:52:26	46566318995
65	2026-03-03 11:52:23	46567383929
64	2026-03-03 11:52:21	46568904463
63	2026-03-03 11:52:19	46556468080
62	2026-03-03 11:52:17	46571441309
61	2026-03-03 11:52:14	46559493076
60	2026-03-03 11:52:12	46555773523
59	2026-03-03 11:52:10	46567276672
58	2026-03-03 11:52:08	46572687055
57	2026-03-03 11:52:05	46567934752
56	2026-03-03 11:52:03	46570671773
55	2026-03-03 11:52:00	46571307103
54	2026-03-03 11:51:58	46571282636
53	2026-03-03 11:51:55	46561279009
52	2026-03-03 11:51:50	46567912187
51	2026-03-03 11:51:45	46567879540
50	2026-03-03 11:51:43	46569541914
49	2026-03-03 11:51:41	46568927452
48	2026-03-03 11:51:38	46568526064
47	2026-03-03 11:51:36	46567436973
46	2026-03-03 11:51:34	46567171013
45	2026-03-03 11:51:31	46571068517
44	2026-03-03 11:51:28	46570752781
43	2026-03-03 11:51:25	46568613937
42	2026-03-03 11:51:22	46568153470
41	2026-03-03 11:51:20	46568041111
40	2026-03-03 11:51:18	46567170398
39	2026-03-03 11:51:16	46566184929
38	2026-03-03 11:51:13	46567810505
37	2026-03-03 11:51:11	46568610891
36	2026-03-03 11:51:09	46566144811
35	2026-03-03 11:51:01	46567405636
34	2026-03-03 11:50:50	46571471348
33	2026-03-03 11:50:48	46568368098
32	2026-03-03 11:50:45	46567671899
31	2026-03-03 11:50:36	46566225621
30	2026-03-03 11:50:33	46569619845
29	2026-03-03 11:50:30	46569637092
28	2026-03-03 11:50:26	46571066572
27	2026-03-03 11:50:22	46571447456
26	2026-03-03 11:50:16	46570974215
25	2026-03-03 11:50:13	46571291799
24	2026-03-03 11:50:10	46570208161
23	2026-03-03 11:50:08	46569218172
22	2026-03-03 11:50:04	46563350882
21	2026-03-03 11:50:01	46571010786
20	2026-03-03 11:49:58	46561531677
19	2026-03-03 11:49:56	46569553920
18	2026-03-03 11:49:53	46573449799
17	2026-03-03 11:49:50	46558132217
16	2026-03-03 11:49:47	46570883539
15	2026-03-03 11:49:43	46563952160
14	2026-03-03 11:49:39	46571504458
13	2026-03-03 11:49:36	46573979613
12	2026-03-03 11:48:58	46571161275
11	2026-03-03 11:48:55	46571529572
10	2026-03-03 11:48:52	46571599220
9	2026-03-03 11:48:49	46571167876
8	2026-03-03 11:48:45	46569823938
7	2026-03-03 11:48:42	46574141051
6	2026-03-03 11:48:38	46563234939
5	2026-03-03 11:48:35	46566061922
4	2026-03-03 11:48:32	46491726322
3	2026-03-03 11:48:29	46557594715
2	2026-03-03 11:48:20	46570858231
1	2026-03-03 11:48:15	46567312950
