100	2026-03-13 12:15:49	46644096860
99	2026-03-13 12:15:46	46643765812
98	2026-03-13 12:15:44	46643779376
97	2026-03-13 12:15:41	46643175561
96	2026-03-13 12:15:39	46643845224
95	2026-03-13 12:15:37	46643746059
94	2026-03-13 12:15:35	46643586148
93	2026-03-13 12:15:33	46643598745
92	2026-03-13 12:15:29	46643020351
91	2026-03-13 12:15:27	46643317123
90	2026-03-13 12:15:24	46643155945
89	2026-03-13 12:15:18	46641699465
88	2026-03-13 12:15:14	46643162476
87	2026-03-13 12:15:11	46641700009
86	2026-03-13 12:15:08	46642994985
85	2026-03-13 12:15:04	46641139913
84	2026-03-13 12:15:02	46642838060
83	2026-03-13 12:14:59	46643144469
82	2026-03-13 12:14:57	46640341258
81	2026-03-13 12:14:55	46642106637
80	2026-03-13 12:14:53	46643183814
79	2026-03-13 12:14:51	46644010296
78	2026-03-13 12:14:45	46643703984
77	2026-03-13 12:14:43	46640938948
76	2026-03-13 12:14:38	46640763514
75	2026-03-13 12:14:36	46641328870
74	2026-03-13 12:14:33	46642081373
73	2026-03-13 12:14:28	46639529040
72	2026-03-13 12:14:26	46639632948
71	2026-03-13 12:14:23	46644936559
70	2026-03-13 12:14:20	46642187473
69	2026-03-13 12:14:18	46639343883
68	2026-03-13 12:14:16	46643365612
67	2026-03-13 12:14:10	46642089270
66	2026-03-13 12:14:08	46639446529
65	2026-03-13 12:14:03	46643181221
64	2026-03-13 12:14:01	46642788683
63	2026-03-13 12:13:57	46642082644
62	2026-03-13 12:13:53	46642490883
61	2026-03-13 12:13:50	46645041786
60	2026-03-13 12:13:47	46641723011
59	2026-03-13 12:13:44	46643383834
58	2026-03-13 12:13:41	46643753979
57	2026-03-13 12:13:37	46643883438
56	2026-03-13 12:13:34	46645009472
55	2026-03-13 12:13:30	46643131467
54	2026-03-13 12:13:24	46643972912
53	2026-03-13 12:13:15	46639425343
52	2026-03-13 12:13:11	46641073664
51	2026-03-13 12:13:06	46640124373
50	2026-03-13 12:12:58	46642180718
49	2026-03-13 12:12:54	46570639505
48	2026-03-13 12:12:52	46645880874
47	2026-03-13 12:12:49	46639801611
46	2026-03-13 12:12:47	46574142819
45	2026-03-13 12:12:41	46642751707
44	2026-03-13 12:12:38	46642253266
43	2026-03-13 12:12:36	46641607443
42	2026-03-13 12:12:33	46641909106
41	2026-03-13 12:12:30	46639572594
40	2026-03-13 12:12:23	46641182207
39	2026-03-13 12:12:18	46643310254
38	2026-03-13 12:12:15	46523726072
37	2026-03-13 12:12:10	46643295483
36	2026-03-13 12:12:08	46643827074
35	2026-03-13 12:12:05	46643836326
34	2026-03-13 12:12:03	46643014777
33	2026-03-13 12:12:00	46645849976
32	2026-03-13 12:11:58	46643787193
31	2026-03-13 12:11:55	46642452610
30	2026-03-13 12:11:53	46643762498
29	2026-03-13 12:11:50	46626870444
28	2026-03-13 12:11:47	46639368351
27	2026-03-13 12:11:45	46643646963
26	2026-03-13 12:11:42	46641072358
25	2026-03-13 12:11:40	46643598037
24	2026-03-13 12:11:37	46631687865
23	2026-03-13 12:11:34	46640078705
22	2026-03-13 12:11:32	46623719470
21	2026-03-13 12:11:30	46643850086
20	2026-03-13 12:11:27	46645117776
19	2026-03-13 12:11:25	46642854095
18	2026-03-13 12:11:23	46566874984
17	2026-03-13 12:11:20	46643703601
16	2026-03-13 12:11:16	46521810773
15	2026-03-13 12:11:14	46643906970
14	2026-03-13 12:11:11	46643494718
13	2026-03-13 12:11:09	46628067923
12	2026-03-13 12:11:07	46643472804
11	2026-03-13 12:11:04	46642550424
10	2026-03-13 12:11:02	46641557896
9	2026-03-13 12:11:00	46643458843
8	2026-03-13 12:10:56	46642454811
7	2026-03-13 12:10:54	46642160982
6	2026-03-13 12:10:51	46643122767
5	2026-03-13 12:10:49	46643230114
4	2026-03-13 12:10:47	46640617824
3	2026-03-13 12:10:45	46640349182
2	2026-03-13 12:10:42	46641774257
1	2026-03-13 12:10:39	46641947606
