129	2026-03-20 12:41:45	GC2603203248197633
128	2026-03-20 12:41:13	JMX600694881604
127	2026-03-20 12:41:10	JMX600695002416
126	2026-03-20 12:41:08	JMX600693859643
125	2026-03-20 12:41:05	JMX600695541630
124	2026-03-20 12:41:02	JMX600692790937
123	2026-03-20 12:40:59	JMX600682100124
122	2026-03-20 12:40:57	JMX500285287662
121	2026-03-20 12:40:55	JMX500292591305
120	2026-03-20 12:40:53	JMX500287108410
119	2026-03-20 12:40:51	JMX500292539670
118	2026-03-20 12:40:47	JMX600690172603
117	2026-03-20 12:40:43	JMX600694422055
116	2026-03-20 12:40:41	JMX600684141201
115	2026-03-20 12:40:38	JMX600686500064
114	2026-03-20 12:40:35	JMX600693782842
113	2026-03-20 12:40:32	JMX600687194088
112	2026-03-20 12:40:30	JMX600689280734
111	2026-03-20 12:40:28	JMX600683271865
110	2026-03-20 12:40:25	JMX600687631088
109	2026-03-20 12:40:23	JMX600693235312
108	2026-03-20 12:40:22	JMX600691178523
107	2026-03-20 12:40:17	JMX500291380482
106	2026-03-20 12:40:15	JMX600685263471
105	2026-03-20 12:40:13	JMX500291861486
104	2026-03-20 12:40:09	JMX500292074552
103	2026-03-20 12:40:05	JMX600686592237
102	2026-03-20 12:40:03	JMX600676561671
101	2026-03-20 12:39:57	JMX500286451003
100	2026-03-20 12:39:56	JMX600688061125
99	2026-03-20 12:39:48	JMX600694174963
98	2026-03-20 12:39:46	JMX500292888284
97	2026-03-20 12:39:33	JMX600691927339
96	2026-03-20 12:39:32	JMX600682124520
95	2026-03-20 12:39:30	JMX600686078177
94	2026-03-20 12:39:29	JMX600692475137
93	2026-03-20 12:39:26	JMX600687176180
92	2026-03-20 12:39:25	JMX600694248575
91	2026-03-20 12:39:22	JMX600695229855
90	2026-03-20 12:39:19	JMX600679780318
89	2026-03-20 12:39:16	JMX600690420455
88	2026-03-20 12:39:13	JMX500288057305
87	2026-03-20 12:39:08	JMX600696165421
86	2026-03-20 12:39:05	JMX600686618860
85	2026-03-20 12:39:02	JMX600689288855
84	2026-03-20 12:38:57	JMX500290008716
83	2026-03-20 12:38:54	JMX500292429985
82	2026-03-20 12:38:50	JMX600692173513
81	2026-03-20 12:38:47	JMX600677603067
80	2026-03-20 12:38:44	JMX600681338562
79	2026-03-20 12:38:38	JMX600691452978
78	2026-03-20 12:38:31	JMX500284565934
77	2026-03-20 12:38:28	JMX500292582566
76	2026-03-20 12:38:26	JMX600677361134
75	2026-03-20 12:38:22	JMX600693294485
74	2026-03-20 12:38:19	JMX600686871582
73	2026-03-20 12:38:17	JMX600684935655
72	2026-03-20 12:38:14	JMX600689940210
71	2026-03-20 12:38:09	JMX300794713081
70	2026-03-20 12:38:06	JMX600691693681
69	2026-03-20 12:38:03	JMX600687783802
68	2026-03-20 12:38:00	JMX600687303071
